New Ward,Todmorden West,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Todmorden Ward,6051,,,,,,,
Grand Total,6051,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Todmorden West Ward,Todmorden Ward,Kershaw Road,"7 Calf Hey Terrace, Kershaw Road, Walsden, Todmorden, OL14 7QH",7 Calf Hey Terrace,Kershaw Road,Walsden,Todmorden,OL14 7QH
Todmorden West Ward,Todmorden Ward,Kershaw Road,"5 Calf Hey Terrace, Kershaw Road, Walsden, Todmorden, OL14 7QH",5 Calf Hey Terrace,Kershaw Road,Walsden,Todmorden,OL14 7QH
Todmorden West Ward,Todmorden Ward,Kershaw Road,"3 Calf Hey Terrace, Kershaw Road, Walsden, Todmorden, OL14 7QH",3 Calf Hey Terrace,Kershaw Road,Walsden,Todmorden,OL14 7QH
Todmorden West Ward,Todmorden Ward,Kershaw Road,"1 Calf Hey Terrace, Kershaw Road, Walsden, Todmorden, OL14 7QH",1 Calf Hey Terrace,Kershaw Road,Walsden,Todmorden,OL14 7QH
Todmorden West Ward,Todmorden Ward,Industry Street,"9 Industry Street, Walsden, Todmorden, OL14 6RS",9 Industry Street,Walsden,Todmorden,,OL14 6RS
Todmorden West Ward,Todmorden Ward,Industry Street,"7 Industry Street, Walsden, Todmorden, OL14 6RS",7 Industry Street,Walsden,Todmorden,,OL14 6RS
Todmorden West Ward,Todmorden Ward,Industry Street,"5 Industry Street, Walsden, Todmorden, OL14 6RS",5 Industry Street,Walsden,Todmorden,,OL14 6RS
Todmorden West Ward,Todmorden Ward,Industry Street,"3 Industry Street, Walsden, Todmorden, OL14 6RS",3 Industry Street,Walsden,Todmorden,,OL14 6RS
Todmorden West Ward,Todmorden Ward,Industry Street,"1 Industry Street, Walsden, Todmorden, OL14 6RS",1 Industry Street,Walsden,Todmorden,,OL14 6RS
Todmorden West Ward,Todmorden Ward,Inchfield Road,"The Tanyard, Inchfield Road, Walsden, Todmorden, OL14 7QW",The Tanyard,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Stonehill Cottage, Inchfield Road, Walsden, Todmorden, OL14 7QW",Stonehill Cottage,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Ladyroyd, Inchfield Road, Walsden, Todmorden, OL14 7QW",Ladyroyd,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Ingle Dene, Inchfield Road, Walsden, Todmorden, OL14 7QW",Ingle Dene,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Inchfield House, Inchfield Road, Walsden, Todmorden, OL14 7QW",Inchfield House,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Inchfield Cottage, Inchfield Road, Walsden, Todmorden, OL14 7QW",Inchfield Cottage,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Cruck Cottage, Inchfield Road, Walsden, Todmorden, OL14 7QW",Cruck Cottage,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Chapel Nook, Inchfield Road, Walsden, Todmorden, OL14 7QW",Chapel Nook,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Bracken Lee, Inchfield Road, Walsden, Todmorden, OL14 7QW",Bracken Lee,Inchfield Road,Walsden,Todmorden,OL14 7QW
Todmorden West Ward,Todmorden Ward,Inchfield Road,"Blue Pig, Inchfield Road, Walsden, Todmorden, OL14 7QP",Blue Pig,Inchfield Road,Walsden,Todmorden,OL14 7QP
Todmorden West Ward,Todmorden Ward,Hollins Road,"187 Hollins Road, Todmorden, OL14 6QL",187 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"185 Hollins Road, Todmorden, OL14 6QL",185 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"183 Hollins Road, Todmorden, OL14 6QL",183 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"181 Hollins Road, Todmorden, OL14 6QL",181 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"180 Hollins Road, Todmorden, OL14 6QL",180 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"179 Hollins Road, Todmorden, OL14 6QL",179 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"178 Hollins Road, Todmorden, OL14 6QL",178 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"177 Hollins Road, Todmorden, OL14 6QL",177 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"176 Hollins Road, Todmorden, OL14 6QL",176 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"175 Hollins Road, Todmorden, OL14 6QL",175 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"173 Hollins Road, Todmorden, OL14 6QL",173 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"172 Hollins Road, Todmorden, OL14 6QL",172 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"171 Hollins Road, Todmorden, OL14 6QL",171 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"170 Hollins Road, Todmorden, OL14 6QL",170 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"169 Hollins Road, Todmorden, OL14 6QL",169 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"167 Hollins Road, Todmorden, OL14 6QL",167 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"165 Hollins Road, Todmorden, OL14 6QL",165 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"163 Hollins Road, Todmorden, OL14 6QL",163 Hollins Road,Todmorden,,,OL14 6QL
Todmorden West Ward,Todmorden Ward,Hollins Road,"Hollins Day Care, 161 Hollins Road, Todmorden, OL14 6QF",Hollins Day Care,161 Hollins Road,Todmorden,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"158 Hollins Road, Todmorden, OL14 6QF",158 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"156 Hollins Road, Todmorden, OL14 6QF",156 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"155 Hollins Road, Todmorden, OL14 6QA",155 Hollins Road,Todmorden,,,OL14 6QA
Todmorden West Ward,Todmorden Ward,Hollins Road,"154 Hollins Road, Todmorden, OL14 6QF",154 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"152 Hollins Road, Todmorden, OL14 6QF",152 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"150 Hollins Road, Todmorden, OL14 6QF",150 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"148 Hollins Road, Todmorden, OL14 6QF",148 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"146 Hollins Road, Todmorden, OL14 6QF",146 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"145 Hollins Road, Todmorden, OL14 6QF",145 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"144 Hollins Road, Todmorden, OL14 6QF",144 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"142 Hollins Road, Todmorden, OL14 6QF",142 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"140 Hollins Road, Todmorden, OL14 6QF",140 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"133 Hollins Road, Todmorden, OL14 6QF",133 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"131 Hollins Road, Todmorden, OL14 6QF",131 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"129 Hollins Road, Todmorden, OL14 6QF",129 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"111 Hollins Road, Todmorden, OL14 6QF",111 Hollins Road,Todmorden,,,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"85 Hollins Road, Todmorden, OL14 6PG",85 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"83 Hollins Road, Todmorden, OL14 6PG",83 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"67 Hollins Road, Todmorden, OL14 6PG",67 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"65 Hollins Road, Todmorden, OL14 6PG",65 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"63 Hollins Road, Todmorden, OL14 6PG",63 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"61 Hollins Road, Todmorden, OL14 6PG",61 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"59 Hollins Road, Todmorden, OL14 6PG",59 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"57 Hollins Road, Todmorden, OL14 6PG",57 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"49 Hollins Road, Todmorden, OL14 6PG",49 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"47 Hollins Road, Todmorden, OL14 6PG",47 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"46 - 48 Hollins Road, Todmorden, OL14 6PG",46 - 48 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"45 Hollins Road, Todmorden, OL14 6PG",45 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"44 Hollins Road, Todmorden, OL14 6PG",44 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"39 Hollins Road, Todmorden, OL14 6PG",39 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"35 Hollins Road, Todmorden, OL14 6PG",35 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"23 Hollins Road, Todmorden, OL14 6PG",23 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"21 Hollins Road, Todmorden, OL14 6PG",21 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"17 Hollins Road, Todmorden, OL14 6PG",17 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"15 Hollins Road, Todmorden, OL14 6PG",15 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"11 Hollins Road, Todmorden, OL14 6PG",11 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"9 Hollins Road, Todmorden, OL14 6PG",9 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"8 Hollins Road, Todmorden, OL14 6SJ",8 Hollins Road,Todmorden,,,OL14 6SJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"5 Hollins Road, Todmorden, OL14 6PG",5 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"3 Hollins Road, Todmorden, OL14 6PG",3 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"1 Hollins Road, Todmorden, OL14 6PG",1 Hollins Road,Todmorden,,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Woodbottom Farm, Hollins Road, Todmorden, OL14 6PG",Woodbottom Farm,Hollins Road,Todmorden,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Knowlwood House, Hollins Road, Todmorden, OL14 6PG",Knowlwood House,Hollins Road,Todmorden,,OL14 6PG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Woodbottom Cottage, Woodbottom Place, Hollins Road, Todmorden, OL14 6PX",Woodbottom Cottage,Woodbottom Place,Hollins Road,Todmorden,OL14 6PX
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 7, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 7,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 6, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 6,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 5, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 5,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 4, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 4,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 3, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 3,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 2, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 2,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 1, Henrys Place, 135 Hollins Road, Todmorden, OL14 6QF",Flat 1,Henrys Place,135 Hollins Road,Todmorden,OL14 6QF
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 7, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 7,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 6, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 6,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 5, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 5,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 4, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 4,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 3, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 3,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 2, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 2,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 1, Clewer Place, 119 Hollins Road, Todmorden, OL14 6QG",Flat 1,Clewer Place,119 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 6A, Clewer Place, 113 Hollins Road, Todmorden, OL14 6QG",Flat 6A,Clewer Place,113 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 4A, Clewer Place, 113 Hollins Road, Todmorden, OL14 6QG",Flat 4A,Clewer Place,113 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 3A, Clewer Place, 113 Hollins Road, Todmorden, OL14 6QG",Flat 3A,Clewer Place,113 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 2A, Clewer Place, 113 Hollins Road, Todmorden, OL14 6QG",Flat 2A,Clewer Place,113 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Flat 1A, Clewer Place, 113 Hollins Road, Todmorden, OL14 6QG",Flat 1A,Clewer Place,113 Hollins Road,Todmorden,OL14 6QG
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 14, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 14,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 12, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 12,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 11, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 11,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 10, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 10,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 9, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 9,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 8, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 8,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 7, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 7,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 6, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 6,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 5, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 5,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 4, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 4,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 3, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 3,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 2, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 2,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Road,"Apartment 1, The Courtyard Hollins Mill, Hollins Road, Todmorden, OL14 6BJ",Apartment 1,The Courtyard Hollins Mill,Hollins Road,Todmorden,OL14 6BJ
Todmorden West Ward,Todmorden Ward,Hollins Place,"Virginia Cottage, 6 Hollins Place, Walsden, Todmorden, OL14 6QP",Virginia Cottage,6 Hollins Place,Walsden,Todmorden,OL14 6QP
Todmorden West Ward,Todmorden Ward,Hollins Place,"4 Hollins Place, Walsden, Todmorden, OL14 6QP",4 Hollins Place,Walsden,Todmorden,,OL14 6QP
Todmorden West Ward,Todmorden Ward,Hollins Place,"2 Hollins Place, Walsden, Todmorden, OL14 6QP",2 Hollins Place,Walsden,Todmorden,,OL14 6QP
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"Hillside, 15 Hollins Meadow, Todmorden, OL14 6PZ",Hillside,15 Hollins Meadow,Todmorden,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"14 Hollins Meadow, Todmorden, OL14 6PZ",14 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"12 Hollins Meadow, Todmorden, OL14 6PZ",12 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"11 Hollins Meadow, Todmorden, OL14 6PZ",11 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"10 Hollins Meadow, Todmorden, OL14 6PZ",10 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"9 Hollins Meadow, Todmorden, OL14 6PZ",9 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"8 Hollins Meadow, Todmorden, OL14 6PZ",8 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"7 Hollins Meadow, Todmorden, OL14 6PZ",7 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"6 Hollins Meadow, Todmorden, OL14 6PZ",6 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"5 Hollins Meadow, Todmorden, OL14 6PZ",5 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"4 Hollins Meadow, Todmorden, OL14 6PZ",4 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"3 Hollins Meadow, Todmorden, OL14 6PZ",3 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"2 Hollins Meadow, Todmorden, OL14 6PZ",2 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollins Meadow,"1 Hollins Meadow, Todmorden, OL14 6PZ",1 Hollins Meadow,Todmorden,,,OL14 6PZ
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Oak Lee, Hollingworth Lane, Walsden, Todmorden, OL14 6QX",Oak Lee,Hollingworth Lane,Walsden,Todmorden,OL14 6QX
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Oak Dene, Hollingworth Lane, Walsden, Todmorden, OL14 6QX",Oak Dene,Hollingworth Lane,Walsden,Todmorden,OL14 6QX
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Hollingworth Gate, Hollingworth Lane, Walsden, Todmorden, OL14 6QY",Hollingworth Gate,Hollingworth Lane,Walsden,Todmorden,OL14 6QY
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Hollin House, Hollingworth Lane, Walsden, Todmorden, OL14 6QX",Hollin House,Hollingworth Lane,Walsden,Todmorden,OL14 6QX
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Highlands, Hollingworth Lane, Walsden, Todmorden, OL14 6QY",Highlands,Hollingworth Lane,Walsden,Todmorden,OL14 6QY
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Copthurst, Hollingworth Lane, Walsden, Todmorden, OL14 6QX",Copthurst,Hollingworth Lane,Walsden,Todmorden,OL14 6QX
Todmorden West Ward,Todmorden Ward,Hollingworth Lane,"Birks Clough, Hollingworth Lane, Walsden, Todmorden, OL14 6QX",Birks Clough,Hollingworth Lane,Walsden,Todmorden,OL14 6QX
Todmorden West Ward,Todmorden Ward,Henshaw Woods,"5 Henshaw Woods, Todmorden, OL14 6RA",5 Henshaw Woods,Todmorden,,,OL14 6RA
Todmorden West Ward,Todmorden Ward,Henshaw Woods,"4 Henshaw Woods, Todmorden, OL14 6RA",4 Henshaw Woods,Todmorden,,,OL14 6RA
Todmorden West Ward,Todmorden Ward,Henshaw Woods,"The Sycamores, 3 Henshaw Woods, Todmorden, OL14 6RA",The Sycamores,3 Henshaw Woods,Todmorden,,OL14 6RA
Todmorden West Ward,Todmorden Ward,Henshaw Woods,"2 Henshaw Woods, Todmorden, OL14 6RA",2 Henshaw Woods,Todmorden,,,OL14 6RA
Todmorden West Ward,Todmorden Ward,Henshaw Woods,"1 Henshaw Woods, Todmorden, OL14 6RA",1 Henshaw Woods,Todmorden,,,OL14 6RA
Todmorden West Ward,Todmorden Ward,Henshaw Road,"18 Henshaw Road, Walsden, Todmorden, OL14 6QR",18 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"17 Henshaw Road, Walsden, Todmorden, OL14 6QR",17 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"16 Henshaw Road, Walsden, Todmorden, OL14 6QR",16 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"15 Henshaw Road, Walsden, Todmorden, OL14 6QR",15 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"14 Henshaw Road, Walsden, Todmorden, OL14 6QR",14 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"13 Henshaw Road, Walsden, Todmorden, OL14 6QR",13 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"12 Henshaw Road, Walsden, Todmorden, OL14 6QR",12 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"3 Henshaw Road, Walsden, Todmorden, OL14 6QR",3 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"2 Henshaw Road, Walsden, Todmorden, OL14 6QR",2 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"1 Henshaw Road, Walsden, Todmorden, OL14 6QR",1 Henshaw Road,Walsden,Todmorden,,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"Woodgate, Henshaw Road, Walsden, Todmorden, OL14 6QR",Woodgate,Henshaw Road,Walsden,Todmorden,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"Rake Edge, Henshaw Road, Walsden, Todmorden, OL14 6QR",Rake Edge,Henshaw Road,Walsden,Todmorden,OL14 6QR
Todmorden West Ward,Todmorden Ward,Henshaw Road,"The Orchard, Henshaw Road, Walsden, Todmorden, OL14 6QR",The Orchard,Henshaw Road,Walsden,Todmorden,OL14 6QR
