New Ward,Warley,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Warley Ward,5192,,,,,,,
Grand Total,5192,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Warley Ward,Warley Ward,Stock Lane,"2 The Wells, Stock Lane, Warley, Halifax, HX2 7QP",2 The Wells,Stock Lane,Warley,Halifax,HX2 7QP
Warley Ward,Warley Ward,Roils Head Road,"226 Roils Head Road, Halifax, HX2 0NH",226 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"224 Roils Head Road, Halifax, HX2 0NH",224 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"222 Roils Head Road, Halifax, HX2 0NH",222 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"220 Roils Head Road, Halifax, HX2 0NH",220 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"218 Roils Head Road, Halifax, HX2 0NH",218 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"216 Roils Head Road, Halifax, HX2 0NH",216 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"214 Roils Head Road, Halifax, HX2 0NH",214 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"212 Roils Head Road, Halifax, HX2 0NH",212 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"210 Roils Head Road, Halifax, HX2 0NH",210 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"208 Roils Head Road, Halifax, HX2 0NH",208 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"206 Roils Head Road, Halifax, HX2 0NH",206 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"204 Roils Head Road, Halifax, HX2 0NH",204 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"202 Roils Head Road, Halifax, HX2 0NH",202 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"200 Roils Head Road, Halifax, HX2 0NH",200 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"198 Roils Head Road, Halifax, HX2 0NH",198 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"196 Roils Head Road, Halifax, HX2 0NH",196 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"194 Roils Head Road, Halifax, HX2 0NH",194 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"The Conifers, 192 Roils Head Road, Halifax, HX2 0NH",The Conifers,192 Roils Head Road,Halifax,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"190 Roils Head Road, Halifax, HX2 0NH",190 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"188 Roils Head Road, Halifax, HX2 0NH",188 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"186 Roils Head Road, Halifax, HX2 0NH",186 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"184 Roils Head Road, Halifax, HX2 0NH",184 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"182 Roils Head Road, Halifax, HX2 0NH",182 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"180 Roils Head Road, Halifax, HX2 0NH",180 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"178 Roils Head Road, Halifax, HX2 0NH",178 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"176 Roils Head Road, Halifax, HX2 0NH",176 Roils Head Road,Halifax,,,HX2 0NH
Warley Ward,Warley Ward,Roils Head Road,"174 Roils Head Road, Halifax, HX2 0NQ",174 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"172 Roils Head Road, Halifax, HX2 0NQ",172 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"170 Roils Head Road, Halifax, HX2 0NQ",170 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"168 Roils Head Road, Halifax, HX2 0NQ",168 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"166 Roils Head Road, Halifax, HX2 0NQ",166 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"164 Roils Head Road, Halifax, HX2 0NQ",164 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"162 Roils Head Road, Halifax, HX2 0NQ",162 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"160 Roils Head Road, Halifax, HX2 0NQ",160 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"158 Roils Head Road, Halifax, HX2 0NQ",158 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"156 Roils Head Road, Halifax, HX2 0NQ",156 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"154 Roils Head Road, Halifax, HX2 0NQ",154 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"152 Roils Head Road, Halifax, HX2 0NQ",152 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"150 Roils Head Road, Halifax, HX2 0NQ",150 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"148 Roils Head Road, Halifax, HX2 0NQ",148 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"146 Roils Head Road, Halifax, HX2 0NQ",146 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"144 Roils Head Road, Halifax, HX2 0NQ",144 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"142 Roils Head Road, Halifax, HX2 0NQ",142 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"140 Roils Head Road, Halifax, HX2 0NQ",140 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"138 Roils Head Road, Halifax, HX2 0NQ",138 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"136 Roils Head Road, Halifax, HX2 0NQ",136 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"134 Roils Head Road, Halifax, HX2 0NQ",134 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"132 Roils Head Road, Halifax, HX2 0NQ",132 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"130 Roils Head Road, Halifax, HX2 0NQ",130 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"106 Roils Head Road, Halifax, HX2 0LH",106 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"104 Roils Head Road, Halifax, HX2 0LH",104 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"102 Roils Head Road, Halifax, HX2 0LH",102 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"100 Roils Head Road, Halifax, HX2 0LH",100 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"98 Roils Head Road, Halifax, HX2 0LH",98 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"96 Roils Head Road, Halifax, HX2 0LH",96 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"94 Roils Head Road, Halifax, HX2 0LH",94 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"92 Roils Head Road, Halifax, HX2 0LH",92 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"90 Roils Head Road, Halifax, HX2 0LH",90 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"88 Roils Head Road, Halifax, HX2 0LH",88 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"86 Roils Head Road, Halifax, HX2 0LH",86 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"84 Roils Head Road, Halifax, HX2 0LH",84 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"82 Roils Head Road, Halifax, HX2 0LH",82 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"80 Roils Head Road, Halifax, HX2 0LH",80 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"78 Roils Head Road, Halifax, HX2 0LH",78 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"76 Roils Head Road, Halifax, HX2 0LH",76 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"74 Roils Head Road, Halifax, HX2 0LH",74 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"72 Roils Head Road, Halifax, HX2 0LH",72 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"71 Roils Head Road, Halifax, HX2 0NJ",71 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"70 Roils Head Road, Halifax, HX2 0LH",70 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"69 Roils Head Road, Halifax, HX2 0NJ",69 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"68 Roils Head Road, Halifax, HX2 0LH",68 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"67 Roils Head Road, Halifax, HX2 0NJ",67 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"66 Roils Head Road, Halifax, HX2 0LH",66 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"65 Roils Head Road, Halifax, HX2 0NJ",65 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"64 Roils Head Road, Halifax, HX2 0LH",64 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"63 Roils Head Road, Halifax, HX2 0NJ",63 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"62 Roils Head Road, Halifax, HX2 0LH",62 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"61 Roils Head Road, Halifax, HX2 0NJ",61 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"60 Roils Head Road, Halifax, HX2 0LH",60 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"59 Roils Head Road, Halifax, HX2 0NJ",59 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"58 Roils Head Road, Halifax, HX2 0LH",58 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"57 Roils Head Road, Halifax, HX2 0NJ",57 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"56 Roils Head Road, Halifax, HX2 0LH",56 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"55 Roils Head Road, Halifax, HX2 0NJ",55 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"54 Roils Head Road, Halifax, HX2 0LH",54 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"53 Roils Head Road, Halifax, HX2 0NJ",53 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"52 Roils Head Road, Halifax, HX2 0LH",52 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"51 Roils Head Road, Halifax, HX2 0NJ",51 Roils Head Road,Halifax,,,HX2 0NJ
Warley Ward,Warley Ward,Roils Head Road,"50 Roils Head Road, Halifax, HX2 0LH",50 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"48 Roils Head Road, Halifax, HX2 0LH",48 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"46 Roils Head Road, Halifax, HX2 0LH",46 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"44 Roils Head Road, Halifax, HX2 0LH",44 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"42 Roils Head Road, Halifax, HX2 0LH",42 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"40 Roils Head Road, Halifax, HX2 0LH",40 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"38 Roils Head Road, Halifax, HX2 0LH",38 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"36 Roils Head Road, Halifax, HX2 0LH",36 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"34 Roils Head Road, Halifax, HX2 0LH",34 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"32 Roils Head Road, Halifax, HX2 0LH",32 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"31 Roils Head Road, Halifax, HX2 0NQ",31 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"30 Roils Head Road, Halifax, HX2 0LH",30 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"29 Roils Head Road, Halifax, HX2 0NQ",29 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"28 Roils Head Road, Halifax, HX2 0LH",28 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"26 Roils Head Road, Halifax, HX2 0LH",26 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"24 Roils Head Road, Halifax, HX2 0LH",24 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"22 Roils Head Road, Halifax, HX2 0LH",22 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"20 Roils Head Road, Halifax, HX2 0LH",20 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"18 Roils Head Road, Halifax, HX2 0LH",18 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"16 Roils Head Road, Halifax, HX2 0LH",16 Roils Head Road,Halifax,,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"13 Roils Head Road, Halifax, HX2 0NQ",13 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"11 Roils Head Road, Halifax, HX2 0NQ",11 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"9 Roils Head Road, Halifax, HX2 0NQ",9 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"7 Roils Head Road, Halifax, HX2 0NQ",7 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"5 Roils Head Road, Halifax, HX2 0NQ",5 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"3 Roils Head Road, Halifax, HX2 0NQ",3 Roils Head Road,Halifax,,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"Lower Pond, 1 Roils Head Road, Halifax, HX2 0NQ",Lower Pond,1 Roils Head Road,Halifax,,HX2 0NQ
Warley Ward,Warley Ward,Roils Head Road,"Wraysholme, Roils Head Road, Halifax, HX2 0LJ",Wraysholme,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Well Royd House, Roils Head Road, Halifax, HX2 0LH",Well Royd House,Roils Head Road,Halifax,,HX2 0LH
Warley Ward,Warley Ward,Roils Head Road,"Tintern, Roils Head Road, Halifax, HX2 0LJ",Tintern,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Rye Croft, Roils Head Road, Halifax, HX2 0LJ",Rye Croft,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Rye Bank, Roils Head Road, Halifax, HX2 0LJ",Rye Bank,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Ridgemount, Roils Head Road, Halifax, HX2 0LJ",Ridgemount,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Maresca, Roils Head Road, Halifax, HX2 0LJ",Maresca,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"Hillway, Roils Head Road, Halifax, HX2 0LJ",Hillway,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"The Bungalow, Roils Head Road, Halifax, HX2 0NG",The Bungalow,Roils Head Road,Halifax,,HX2 0NG
Warley Ward,Warley Ward,Roils Head Road,"Arran Garth, Roils Head Road, Halifax, HX2 0LJ",Arran Garth,Roils Head Road,Halifax,,HX2 0LJ
Warley Ward,Warley Ward,Roils Head Road,"6 Upper Well Royd, Roils Head Road, Halifax, HX2 0LL",6 Upper Well Royd,Roils Head Road,Halifax,,HX2 0LL
Warley Ward,Warley Ward,Roils Head Road,"2 Upper Well Royd, Roils Head Road, Halifax, HX2 0LL",2 Upper Well Royd,Roils Head Road,Halifax,,HX2 0LL
Warley Ward,Warley Ward,Prospect Court,"14 Prospect Court, Halifax, HX2 0NR",14 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"13 Prospect Court, Halifax, HX2 0NR",13 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"12 Prospect Court, Halifax, HX2 0NR",12 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"11 Prospect Court, Halifax, HX2 0NR",11 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"10 Prospect Court, Halifax, HX2 0NR",10 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"9 Prospect Court, Halifax, HX2 0NR",9 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"8 Prospect Court, Halifax, HX2 0NR",8 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"7 Prospect Court, Halifax, HX2 0NR",7 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"6 Prospect Court, Halifax, HX2 0NR",6 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"5 Prospect Court, Halifax, HX2 0NR",5 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"4 Prospect Court, Halifax, HX2 0NR",4 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"3 Prospect Court, Halifax, HX2 0NR",3 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"2 Prospect Court, Halifax, HX2 0NR",2 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Prospect Court,"1 Prospect Court, Halifax, HX2 0NR",1 Prospect Court,Halifax,,,HX2 0NR
Warley Ward,Warley Ward,Paddock Lane,"135 Paddock Lane, Halifax, HX2 0NT",135 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"133 Paddock Lane, Halifax, HX2 0NT",133 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"131 Paddock Lane, Halifax, HX2 0NT",131 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"129 Paddock Lane, Halifax, HX2 0NT",129 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"127 Paddock Lane, Halifax, HX2 0NT",127 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"125 Paddock Lane, Halifax, HX2 0NT",125 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"123 Paddock Lane, Halifax, HX2 0NT",123 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"121 Paddock Lane, Halifax, HX2 0NT",121 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"119 Paddock Lane, Halifax, HX2 0NT",119 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"117 Paddock Lane, Halifax, HX2 0NT",117 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"115 Paddock Lane, Halifax, HX2 0NT",115 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"113 Paddock Lane, Halifax, HX2 0NT",113 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"111 Paddock Lane, Halifax, HX2 0NT",111 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"109 Paddock Lane, Halifax, HX2 0NT",109 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"107 Paddock Lane, Halifax, HX2 0NT",107 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"105 Paddock Lane, Halifax, HX2 0NT",105 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"103 Paddock Lane, Halifax, HX2 0NT",103 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"101 Paddock Lane, Halifax, HX2 0NT",101 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"99 Paddock Lane, Halifax, HX2 0NT",99 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"97 Paddock Lane, Halifax, HX2 0NT",97 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"95 Paddock Lane, Halifax, HX2 0NT",95 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"93 Paddock Lane, Halifax, HX2 0NT",93 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"91 Paddock Lane, Halifax, HX2 0NT",91 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"89 Paddock Lane, Halifax, HX2 0NT",89 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"87 Paddock Lane, Halifax, HX2 0NT",87 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"85 Paddock Lane, Halifax, HX2 0NT",85 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"83 Paddock Lane, Halifax, HX2 0NT",83 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"81 Paddock Lane, Halifax, HX2 0NT",81 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"79 Paddock Lane, Halifax, HX2 0NT",79 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"77 Paddock Lane, Halifax, HX2 0NT",77 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"75 Paddock Lane, Halifax, HX2 0NT",75 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"73 Paddock Lane, Halifax, HX2 0NT",73 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"71 Paddock Lane, Halifax, HX2 0NT",71 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"69 Paddock Lane, Halifax, HX2 0NT",69 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"67 Paddock Lane, Halifax, HX2 0NT",67 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"65 Paddock Lane, Halifax, HX2 0NT",65 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"63 Paddock Lane, Halifax, HX2 0NT",63 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"61 Paddock Lane, Halifax, HX2 0NT",61 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"59 Paddock Lane, Halifax, HX2 0NT",59 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"57 Paddock Lane, Halifax, HX2 0NT",57 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"55 Paddock Lane, Halifax, HX2 0NT",55 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"53 Paddock Lane, Halifax, HX2 0NT",53 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"51 Paddock Lane, Halifax, HX2 0NT",51 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"49 Paddock Lane, Halifax, HX2 0NT",49 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"47 Paddock Lane, Halifax, HX2 0NT",47 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"45 Paddock Lane, Halifax, HX2 0NT",45 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"43 Paddock Lane, Halifax, HX2 0NT",43 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"41 Paddock Lane, Halifax, HX2 0NT",41 Paddock Lane,Halifax,,,HX2 0NT
Warley Ward,Warley Ward,Paddock Lane,"39 Paddock Lane, Halifax, HX2 0NT",39 Paddock Lane,Halifax,,,HX2 0NT
