New Ward,Hipperholme and Lightcliffe ,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Hipperholme & Lightcliffe Ward,5318,,,,,,,
Grand Total,5318,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street ,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"7 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",7 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"6 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",6 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"5 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",5 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"4 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",4 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"3 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",3 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"2 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",2 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Co-operative Buildings,"1 Co-Operative Buildings, Bailiff Bridge, Brighouse, HD6 4DZ",1 Co-Operative Buildings,Bailiff Bridge,Brighouse,,HD6 4DZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"45 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",45 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"43 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",43 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"41 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",41 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"39 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",39 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"37 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",37 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"35 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",35 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"33 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",33 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"32 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",32 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"31 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",31 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"30 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",30 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"29 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",29 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"28 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",28 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"27 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",27 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"26 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",26 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"25 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",25 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"24 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",24 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"23 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",23 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"22 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",22 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"21 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",21 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"20 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",20 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"19 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",19 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"17 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",17 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"15 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",15 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"11 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",11 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"9 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",9 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"7 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",7 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"5 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",5 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"3 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",3 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Cedar Grove,"1 Cedar Grove, Bailiff Bridge, Brighouse, HD6 4FE",1 Cedar Grove,Bailiff Bridge,Brighouse,,HD6 4FE
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Brookroyd Avenue,"Strathern, Brookroyd Avenue, Bailiff Bridge, Brighouse, HD6 4BX",Strathern,Brookroyd Avenue,Bailiff Bridge,Brighouse,HD6 4BX
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Brookroyd Avenue,"Brookroyd House, Brookroyd Avenue, Bailiff Bridge, Brighouse, HD6 4BX",Brookroyd House,Brookroyd Avenue,Bailiff Bridge,Brighouse,HD6 4BX
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Brookroyd Avenue,"Brookroyd, Brookroyd Avenue, Bailiff Bridge, Brighouse, HD6 4BX",Brookroyd,Brookroyd Avenue,Bailiff Bridge,Brighouse,HD6 4BX
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Brookroyd Avenue,"Bracken House, Brookroyd Avenue, Bailiff Bridge, Brighouse, HD6 4BX",Bracken House,Brookroyd Avenue,Bailiff Bridge,Brighouse,HD6 4BX
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"31 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",31 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"29 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",29 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"27 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",27 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"25 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",25 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"23 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",23 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"21 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",21 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"19 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",19 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"17 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",17 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"15 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",15 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"11 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",11 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"10 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",10 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"9 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",9 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"8 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",8 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"7 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",7 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"6 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",6 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"5 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",5 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"4 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",4 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"3 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",3 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"2 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",2 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Broadacres,"1 Broadacres, Bailiff Bridge, Brighouse, HD6 4DB",1 Broadacres,Bailiff Bridge,Brighouse,,HD6 4DB
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"10 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",10 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"9 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",9 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"8 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",8 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"7 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",7 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"6 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",6 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"5 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",5 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"4 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",4 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"3 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",3 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"2 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",2 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bridge Court,"1 Bridge Court, Bailiff Bridge, Brighouse, HD6 4EZ",1 Bridge Court,Bailiff Bridge,Brighouse,,HD6 4EZ
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Jesmond Dene, 661 Bradford Road, Brighouse, HD6 4DY",Jesmond Dene,661 Bradford Road,Brighouse,,HD6 4DY
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"645 Bradford Road, Brighouse, HD6 4DY",645 Bradford Road,Brighouse,,,HD6 4DY
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"643 Bradford Road, Brighouse, HD6 4DY",643 Bradford Road,Brighouse,,,HD6 4DY
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"First Floor Flat Over, 633 Bradford Road, Brighouse, HD6 4DN",First Floor Flat Over,633 Bradford Road,Brighouse,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"613A Bradford Road, Brighouse, HD6 4DN",613A Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"611A Bradford Road, Brighouse, HD6 4DN",611A Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"597 Bradford Road, Brighouse, HD6 4DN",597 Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"595 Bradford Road, Brighouse, HD6 4DN",595 Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"593 Bradford Road, Brighouse, HD6 4DN",593 Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"591 Bradford Road, Brighouse, HD6 4DN",591 Bradford Road,Brighouse,,,HD6 4DN
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"569 Bradford Road, Brighouse, HD6 4DL",569 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"567 Bradford Road, Brighouse, HD6 4DL",567 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"565 Bradford Road, Brighouse, HD6 4DL",565 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"563 Bradford Road, Brighouse, HD6 4DL",563 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"561 Bradford Road, Brighouse, HD6 4DL",561 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"559 Bradford Road, Brighouse, HD6 4DL",559 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"557 Bradford Road, Brighouse, HD6 4DL",557 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"555 Bradford Road, Brighouse, HD6 4DL",555 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"553 Bradford Road, Brighouse, HD6 4DL",553 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"551 Bradford Road, Brighouse, HD6 4DL",551 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"549 Bradford Road, Brighouse, HD6 4DL",549 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"547 Bradford Road, Brighouse, HD6 4DL",547 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"545 Bradford Road, Brighouse, HD6 4DL",545 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"543 Bradford Road, Brighouse, HD6 4DL",543 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"541 Bradford Road, Brighouse, HD6 4DL",541 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"539 Bradford Road, Brighouse, HD6 4DL",539 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"537 Bradford Road, Brighouse, HD6 4DL",537 Bradford Road,Brighouse,,,HD6 4DL
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"514 Bradford Road, Brighouse, HD6 4ED",514 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"512 Bradford Road, Brighouse, HD6 4ED",512 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"510 Bradford Road, Brighouse, HD6 4ED",510 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"508 Bradford Road, Brighouse, HD6 4ED",508 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"506 Bradford Road, Brighouse, HD6 4ED",506 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"504 Bradford Road, Brighouse, HD6 4ED",504 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"502 Bradford Road, Brighouse, HD6 4ED",502 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"500 Bradford Road, Brighouse, HD6 4ED",500 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"498 Bradford Road, Brighouse, HD6 4ED",498 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"496 Bradford Road, Brighouse, HD6 4ED",496 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"495 Bradford Road, Brighouse, HD6 4BT",495 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"494 Bradford Road, Brighouse, HD6 4ED",494 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Sneldale, 493A Bradford Road, Brighouse, HD6 4BT",Sneldale,493A Bradford Road,Brighouse,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"493 Bradford Road, Brighouse, HD6 4BT",493 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"492 Bradford Road, Brighouse, HD6 4ED",492 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"491 Bradford Road, Brighouse, HD6 4BT",491 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"490 Bradford Road, Brighouse, HD6 4ED",490 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"489 Bradford Road, Brighouse, HD6 4BT",489 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"488 Bradford Road, Brighouse, HD6 4ED",488 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"487 Bradford Road, Brighouse, HD6 4BT",487 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"486 Bradford Road, Brighouse, HD6 4ED",486 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"485 Bradford Road, Brighouse, HD6 4BT",485 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"484 Bradford Road, Brighouse, HD6 4ED",484 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Clover, 483 Bradford Road, Brighouse, HD6 4BT",Clover,483 Bradford Road,Brighouse,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"482 Bradford Road, Brighouse, HD6 4ED",482 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Norwood, 481 Bradford Road, Brighouse, HD6 4BT",Norwood,481 Bradford Road,Brighouse,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"480 Bradford Road, Brighouse, HD6 4ED",480 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Malvern, 479 Bradford Road, Brighouse, HD6 4BT",Malvern,479 Bradford Road,Brighouse,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"478 Bradford Road, Brighouse, HD6 4ED",478 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"477 Bradford Road, Brighouse, HD6 4BT",477 Bradford Road,Brighouse,,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"476 Bradford Road, Brighouse, HD6 4ED",476 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"Atherton, 475 Bradford Road, Brighouse, HD6 4BT",Atherton,475 Bradford Road,Brighouse,,HD6 4BT
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"474 Bradford Road, Brighouse, HD6 4ED",474 Bradford Road,Brighouse,,,HD6 4ED
Hipperholme & Lightcliffe Ward,Hipperholme & Lightcliffe Ward,Bradford Road,"473 Bradford Road, Brighouse, HD6 4BT",473 Bradford Road,Brighouse,,,HD6 4BT
