New Ward,Illingworth & Mixenden,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Illingworth & Mixenden Ward,5390,,,,,,,
Grand Total,5390,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"18 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",18 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"17 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",17 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"16 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",16 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"15 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",15 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"14 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",14 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"13 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",13 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"12 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",12 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"11 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",11 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"10 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",10 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"9 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",9 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"8 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",8 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"7 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",7 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"6 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",6 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"5 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",5 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"4 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",4 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"3 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",3 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"2 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",2 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Littlemoor Gardens,"1 Littlemoor Gardens, Illingworth, Halifax, HX2 9EQ",1 Littlemoor Gardens,Illingworth,Halifax,,HX2 9EQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"270 Keighley Road, Illingworth, Halifax, HX2 9DP",270 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"268 Keighley Road, Illingworth, Halifax, HX2 9DP",268 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"266 Keighley Road, Illingworth, Halifax, HX2 9DP",266 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"264 Keighley Road, Illingworth, Halifax, HX2 9DP",264 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"252 Keighley Road, Illingworth, Halifax, HX2 9DP",252 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"250 Keighley Road, Illingworth, Halifax, HX2 9DP",250 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"248 Keighley Road, Illingworth, Halifax, HX2 9DP",248 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"246 Keighley Road, Illingworth, Halifax, HX2 9DP",246 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"244 Keighley Road, Illingworth, Halifax, HX2 9DP",244 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"242 Keighley Road, Illingworth, Halifax, HX2 9DP",242 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"240 Keighley Road, Illingworth, Halifax, HX2 9DP",240 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"238 Keighley Road, Illingworth, Halifax, HX2 9DP",238 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"236 Keighley Road, Illingworth, Halifax, HX2 9DP",236 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"234 Keighley Road, Illingworth, Halifax, HX2 9DP",234 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"232 Keighley Road, Illingworth, Halifax, HX2 9DP",232 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"230 Keighley Road, Illingworth, Halifax, HX2 9DP",230 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"228 Keighley Road, Illingworth, Halifax, HX2 9DP",228 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"226 Keighley Road, Illingworth, Halifax, HX2 9DP",226 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"224 Keighley Road, Illingworth, Halifax, HX2 9DP",224 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"222 Keighley Road, Illingworth, Halifax, HX2 9DP",222 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"220 Keighley Road, Illingworth, Halifax, HX2 9DP",220 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"218 Keighley Road, Illingworth, Halifax, HX2 9DP",218 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"216 Keighley Road, Illingworth, Halifax, HX2 9DP",216 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"214 Keighley Road, Illingworth, Halifax, HX2 9DP",214 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"212 Keighley Road, Illingworth, Halifax, HX2 9DP",212 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"210 Keighley Road, Illingworth, Halifax, HX2 9DP",210 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"208 Keighley Road, Illingworth, Halifax, HX2 9DP",208 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"206 Keighley Road, Illingworth, Halifax, HX2 9DP",206 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"204 Keighley Road, Illingworth, Halifax, HX2 9DP",204 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"202 Keighley Road, Illingworth, Halifax, HX2 9DP",202 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"200 Keighley Road, Illingworth, Halifax, HX2 9DP",200 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"198 Keighley Road, Illingworth, Halifax, HX2 9DP",198 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"196 Keighley Road, Illingworth, Halifax, HX2 9DP",196 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"194 Keighley Road, Illingworth, Halifax, HX2 9DP",194 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"192 Keighley Road, Illingworth, Halifax, HX2 9DP",192 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"190 Keighley Road, Illingworth, Halifax, HX2 9DP",190 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"188 Keighley Road, Illingworth, Halifax, HX2 9DP",188 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"186 Keighley Road, Illingworth, Halifax, HX2 9DP",186 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"184 Keighley Road, Illingworth, Halifax, HX2 9DP",184 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"182 Keighley Road, Illingworth, Halifax, HX2 9DP",182 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"180 Keighley Road, Illingworth, Halifax, HX2 9DP",180 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"178 Keighley Road, Illingworth, Halifax, HX2 9DP",178 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"176 Keighley Road, Illingworth, Halifax, HX2 9DP",176 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"174 Keighley Road, Illingworth, Halifax, HX2 9DP",174 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"172 Keighley Road, Illingworth, Halifax, HX2 9DP",172 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"170 Keighley Road, Illingworth, Halifax, HX2 9DP",170 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"168 Keighley Road, Illingworth, Halifax, HX2 9DP",168 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"166 Keighley Road, Illingworth, Halifax, HX2 9DP",166 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"164 Keighley Road, Illingworth, Halifax, HX2 9DP",164 Keighley Road,Illingworth,Halifax,,HX2 9DP
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"162 Keighley Road, Illingworth, Halifax, HX2 9DN",162 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"160 Keighley Road, Illingworth, Halifax, HX2 9DN",160 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"158 Keighley Road, Illingworth, Halifax, HX2 9DN",158 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"156 Keighley Road, Illingworth, Halifax, HX2 9DN",156 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"154 Keighley Road, Illingworth, Halifax, HX2 9DN",154 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"152 Keighley Road, Illingworth, Halifax, HX2 9DN",152 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"150 Keighley Road, Illingworth, Halifax, HX2 9DN",150 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"148 Keighley Road, Illingworth, Halifax, HX2 9DN",148 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"146 Keighley Road, Illingworth, Halifax, HX2 9DN",146 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"144 Keighley Road, Illingworth, Halifax, HX2 9DN",144 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"142 Keighley Road, Illingworth, Halifax, HX2 9DN",142 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"140 Keighley Road, Illingworth, Halifax, HX2 9DN",140 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"138 Keighley Road, Illingworth, Halifax, HX2 9DN",138 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"136 Keighley Road, Illingworth, Halifax, HX2 9DN",136 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"134 Keighley Road, Illingworth, Halifax, HX2 9DN",134 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"132 Keighley Road, Illingworth, Halifax, HX2 9DN",132 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"130 Keighley Road, Illingworth, Halifax, HX2 9DN",130 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"128 Keighley Road, Illingworth, Halifax, HX2 9DN",128 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"126 Keighley Road, Illingworth, Halifax, HX2 9DN",126 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"124 Keighley Road, Illingworth, Halifax, HX2 9DN",124 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"122A Keighley Road, Illingworth, Halifax, HX2 9DN",122A Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"122 Keighley Road, Illingworth, Halifax, HX2 9DN",122 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"120A Keighley Road, Illingworth, Halifax, HX2 9DN",120A Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"120 Keighley Road, Illingworth, Halifax, HX2 9DN",120 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"118 Keighley Road, Illingworth, Halifax, HX2 9DN",118 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"116 Keighley Road, Illingworth, Halifax, HX2 9DN",116 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"114 Keighley Road, Illingworth, Halifax, HX2 9DN",114 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"112 Keighley Road, Illingworth, Halifax, HX2 9DN",112 Keighley Road,Illingworth,Halifax,,HX2 9DN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"Annexe, 108 - 110 Keighley Road, Illingworth, Halifax, HX2 8JE",Annexe,108 - 110 Keighley Road,Illingworth,Halifax,HX2 8JE
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"108 - 110 Keighley Road, Illingworth, Halifax, HX2 8JE",108 - 110 Keighley Road,Illingworth,Halifax,,HX2 8JE
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"Belle Vue Cottage, 104 Keighley Road, Illingworth, Halifax, HX2 8HF",Belle Vue Cottage,104 Keighley Road,Illingworth,Halifax,HX2 8HF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"Whitehill Lodge, 102 Keighley Road, Illingworth, Halifax, HX2 8HF",Whitehill Lodge,102 Keighley Road,Illingworth,Halifax,HX2 8HF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"100 Keighley Road, Illingworth, Halifax, HX2 8HF",100 Keighley Road,Illingworth,Halifax,,HX2 8HF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"98 Keighley Road, Illingworth, Halifax, HX2 8HF",98 Keighley Road,Illingworth,Halifax,,HX2 8HF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"96 Keighley Road, Illingworth, Halifax, HX2 8HF",96 Keighley Road,Illingworth,Halifax,,HX2 8HF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"New Laithe House, Keighley Road, Illingworth, Halifax, HX2 8HU",New Laithe House,Keighley Road,Illingworth,Halifax,HX2 8HU
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"New Laithe Barn, Keighley Road, Illingworth, Halifax, HX2 8HU",New Laithe Barn,Keighley Road,Illingworth,Halifax,HX2 8HU
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"Newlands Farm, 4 Newlands, Keighley Road, Illingworth, HX2 9DR",Newlands Farm,4 Newlands,Keighley Road,Illingworth,HX2 9DR
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"3 Newlands, Keighley Road, Illingworth, Halifax, HX2 9DR",3 Newlands,Keighley Road,Illingworth,Halifax,HX2 9DR
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"132 Illingworth Road, Illingworth, Halifax, HX2 9EB",132 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"130 Illingworth Road, Illingworth, Halifax, HX2 9EB",130 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"128 Illingworth Road, Illingworth, Halifax, HX2 9EB",128 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"126 Illingworth Road, Illingworth, Halifax, HX2 9EB",126 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"124 Illingworth Road, Illingworth, Halifax, HX2 9EB",124 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"122 Illingworth Road, Illingworth, Halifax, HX2 9EB",122 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"120 Illingworth Road, Illingworth, Halifax, HX2 9EB",120 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"118 Illingworth Road, Illingworth, Halifax, HX2 9EB",118 Illingworth Road,Illingworth,Halifax,,HX2 9EB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"116 Illingworth Road, Illingworth, Halifax, HX2 9EH",116 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"114 Illingworth Road, Illingworth, Halifax, HX2 9EH",114 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"112 Illingworth Road, Illingworth, Halifax, HX2 9EH",112 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"110 Illingworth Road, Illingworth, Halifax, HX2 9EH",110 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"108 Illingworth Road, Illingworth, Halifax, HX2 9EH",108 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"106 Illingworth Road, Illingworth, Halifax, HX2 9EH",106 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"104 Illingworth Road, Illingworth, Halifax, HX2 9EH",104 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"102 Illingworth Road, Illingworth, Halifax, HX2 9EH",102 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"100 Illingworth Road, Illingworth, Halifax, HX2 9EH",100 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"98 Illingworth Road, Illingworth, Halifax, HX2 9EH",98 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"96A Illingworth Road, Illingworth, Halifax, HX2 9EJ",96A Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"96 Illingworth Road, Illingworth, Halifax, HX2 9EJ",96 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"94 Illingworth Road, Illingworth, Halifax, HX2 9EJ",94 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"93 Illingworth Road, Illingworth, Halifax, HX2 9EH",93 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"92 Illingworth Road, Illingworth, Halifax, HX2 9EJ",92 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"91 Illingworth Road, Illingworth, Halifax, HX2 9EH",91 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"90 Illingworth Road, Illingworth, Halifax, HX2 9EJ",90 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"89 Illingworth Road, Illingworth, Halifax, HX2 9EH",89 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"88 Illingworth Road, Illingworth, Halifax, HX2 9EJ",88 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"87 Illingworth Road, Illingworth, Halifax, HX2 9EH",87 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"86 Illingworth Road, Illingworth, Halifax, HX2 9EJ",86 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"85 Illingworth Road, Illingworth, Halifax, HX2 9EH",85 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"84 Illingworth Road, Illingworth, Halifax, HX2 9EJ",84 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"83 Illingworth Road, Illingworth, Halifax, HX2 9EH",83 Illingworth Road,Illingworth,Halifax,,HX2 9EH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Illingworth Road,"82 Illingworth Road, Illingworth, Halifax, HX2 9EJ",82 Illingworth Road,Illingworth,Halifax,,HX2 9EJ
