New Ward,Elland,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Elland Ward,4932,,,,,,,
Grand Total,4932,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Elland Ward,Elland Ward,Ullswater Close,"1 Ullswater Close, Elland, HX5 9QN",1 Ullswater Close,Elland,,,HX5 9QN
Elland Ward,Elland Ward,Turnpike Street,"36 Turnpike Street, Elland, HX5 9ED",36 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"34 Turnpike Street, Elland, HX5 9ED",34 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"32 Turnpike Street, Elland, HX5 9ED",32 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"30 Turnpike Street, Elland, HX5 9ED",30 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"29 Turnpike Street, Elland, HX5 9ED",29 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"28 Turnpike Street, Elland, HX5 9ED",28 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"27 Turnpike Street, Elland, HX5 9ED",27 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"26 Turnpike Street, Elland, HX5 9ED",26 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"25 Turnpike Street, Elland, HX5 9ED",25 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"24 Turnpike Street, Elland, HX5 9ED",24 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"23 Turnpike Street, Elland, HX5 9ED",23 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"22 Turnpike Street, Elland, HX5 9ED",22 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"21 Turnpike Street, Elland, HX5 9ED",21 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"20 Turnpike Street, Elland, HX5 9ED",20 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"19 Turnpike Street, Elland, HX5 9ED",19 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"18 Turnpike Street, Elland, HX5 9ED",18 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"17 Turnpike Street, Elland, HX5 9ED",17 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"16 Turnpike Street, Elland, HX5 9ED",16 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"15 Turnpike Street, Elland, HX5 9ED",15 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"14 Turnpike Street, Elland, HX5 9ED",14 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"13 Turnpike Street, Elland, HX5 9ED",13 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"12 Turnpike Street, Elland, HX5 9ED",12 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"11 Turnpike Street, Elland, HX5 9ED",11 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"10 Turnpike Street, Elland, HX5 9ED",10 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"9 Turnpike Street, Elland, HX5 9ED",9 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"8 Turnpike Street, Elland, HX5 9ED",8 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"7 Turnpike Street, Elland, HX5 9ED",7 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"6 Turnpike Street, Elland, HX5 9ED",6 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"5 Turnpike Street, Elland, HX5 9ED",5 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"4 Turnpike Street, Elland, HX5 9ED",4 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"3 Turnpike Street, Elland, HX5 9ED",3 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"2 Turnpike Street, Elland, HX5 9ED",2 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Turnpike Street,"1 Turnpike Street, Elland, HX5 9ED",1 Turnpike Street,Elland,,,HX5 9ED
Elland Ward,Elland Ward,Thirlmere Avenue,"54 Thirlmere Avenue, Elland, HX5 9PN",54 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"52 Thirlmere Avenue, Elland, HX5 9PN",52 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"50 Thirlmere Avenue, Elland, HX5 9PN",50 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"48 Thirlmere Avenue, Elland, HX5 9PN",48 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"46 Thirlmere Avenue, Elland, HX5 9PN",46 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"44 Thirlmere Avenue, Elland, HX5 9PN",44 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"42 Thirlmere Avenue, Elland, HX5 9PN",42 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"40 Thirlmere Avenue, Elland, HX5 9PN",40 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"39 Thirlmere Avenue, Elland, HX5 9PN",39 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"38 Thirlmere Avenue, Elland, HX5 9PN",38 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"37 Thirlmere Avenue, Elland, HX5 9PN",37 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"36 Thirlmere Avenue, Elland, HX5 9PN",36 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"35 Thirlmere Avenue, Elland, HX5 9PN",35 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"34 Thirlmere Avenue, Elland, HX5 9PN",34 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"33 Thirlmere Avenue, Elland, HX5 9PN",33 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"32 Thirlmere Avenue, Elland, HX5 9PN",32 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"31 Thirlmere Avenue, Elland, HX5 9PN",31 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"30 Thirlmere Avenue, Elland, HX5 9PN",30 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"29 Thirlmere Avenue, Elland, HX5 9PN",29 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"28 Thirlmere Avenue, Elland, HX5 9PN",28 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"27 Thirlmere Avenue, Elland, HX5 9PN",27 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"26 Thirlmere Avenue, Elland, HX5 9PN",26 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"25 Thirlmere Avenue, Elland, HX5 9PN",25 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"24 Thirlmere Avenue, Elland, HX5 9PN",24 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"23 Thirlmere Avenue, Elland, HX5 9PN",23 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"22 Thirlmere Avenue, Elland, HX5 9PN",22 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"21 Thirlmere Avenue, Elland, HX5 9PN",21 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"20 Thirlmere Avenue, Elland, HX5 9PN",20 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"19 Thirlmere Avenue, Elland, HX5 9PN",19 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"18 Thirlmere Avenue, Elland, HX5 9PN",18 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"Corner House, 17A Thirlmere Avenue, Elland, HX5 9PN",Corner House,17A Thirlmere Avenue,Elland,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"17 Thirlmere Avenue, Elland, HX5 9PN",17 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"16 Thirlmere Avenue, Elland, HX5 9PN",16 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"15 Thirlmere Avenue, Elland, HX5 9PN",15 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"14 Thirlmere Avenue, Elland, HX5 9PN",14 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"13 Thirlmere Avenue, Elland, HX5 9PN",13 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"12 Thirlmere Avenue, Elland, HX5 9PN",12 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"11 Thirlmere Avenue, Elland, HX5 9PN",11 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"10 Thirlmere Avenue, Elland, HX5 9PN",10 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"9 Thirlmere Avenue, Elland, HX5 9PN",9 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"8 Thirlmere Avenue, Elland, HX5 9PN",8 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"7 Thirlmere Avenue, Elland, HX5 9PN",7 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"6 Thirlmere Avenue, Elland, HX5 9PN",6 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"5 Thirlmere Avenue, Elland, HX5 9PN",5 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"4 Thirlmere Avenue, Elland, HX5 9PN",4 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"3 Thirlmere Avenue, Elland, HX5 9PN",3 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"2 Thirlmere Avenue, Elland, HX5 9PN",2 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Thirlmere Avenue,"1 Thirlmere Avenue, Elland, HX5 9PN",1 Thirlmere Avenue,Elland,,,HX5 9PN
Elland Ward,Elland Ward,Springfield Road,"81 Springfield Road, Elland, HX5 9EW",81 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"79 Springfield Road, Elland, HX5 9EW",79 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"78 Springfield Road, Elland, HX5 9EN",78 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"77 Springfield Road, Elland, HX5 9EW",77 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"76 Springfield Road, Elland, HX5 9EN",76 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"75 Springfield Road, Elland, HX5 9EW",75 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"74 Springfield Road, Elland, HX5 9EN",74 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"73 Springfield Road, Elland, HX5 9EW",73 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"72 Springfield Road, Elland, HX5 9EN",72 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"71 Springfield Road, Elland, HX5 9EW",71 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"70 Springfield Road, Elland, HX5 9EN",70 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"69 Springfield Road, Elland, HX5 9EW",69 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"68 Springfield Road, Elland, HX5 9EN",68 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"67 Springfield Road, Elland, HX5 9EW",67 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"66 Springfield Road, Elland, HX5 9EN",66 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"65 Springfield Road, Elland, HX5 9EW",65 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"64 Springfield Road, Elland, HX5 9EN",64 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"63 Springfield Road, Elland, HX5 9EW",63 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"62 Springfield Road, Elland, HX5 9EN",62 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"61 Springfield Road, Elland, HX5 9EW",61 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"60 Springfield Road, Elland, HX5 9EN",60 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"59 Springfield Road, Elland, HX5 9EW",59 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"58 Springfield Road, Elland, HX5 9EN",58 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"57 Springfield Road, Elland, HX5 9EW",57 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"56 Springfield Road, Elland, HX5 9EN",56 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"55 Springfield Road, Elland, HX5 9EW",55 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"54 Springfield Road, Elland, HX5 9EN",54 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"53 Springfield Road, Elland, HX5 9EW",53 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"52 Springfield Road, Elland, HX5 9EN",52 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"51 Springfield Road, Elland, HX5 9EW",51 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"50 Springfield Road, Elland, HX5 9EN",50 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"49 Springfield Road, Elland, HX5 9EW",49 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"48 Springfield Road, Elland, HX5 9EN",48 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"47 Springfield Road, Elland, HX5 9EW",47 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"46 Springfield Road, Elland, HX5 9EN",46 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"45 Springfield Road, Elland, HX5 9EW",45 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"44 Springfield Road, Elland, HX5 9EN",44 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"43 Springfield Road, Elland, HX5 9EW",43 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"42 Springfield Road, Elland, HX5 9EN",42 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"41 Springfield Road, Elland, HX5 9EW",41 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"40 Springfield Road, Elland, HX5 9EN",40 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"39 Springfield Road, Elland, HX5 9EW",39 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"Heathfield House, 38 Springfield Road, Elland, HX5 9EN",Heathfield House,38 Springfield Road,Elland,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"37 Springfield Road, Elland, HX5 9EW",37 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"36 Springfield Road, Elland, HX5 9EN",36 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"35 Springfield Road, Elland, HX5 9EW",35 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"34 Springfield Road, Elland, HX5 9EN",34 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"33 Springfield Road, Elland, HX5 9EW",33 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"32 Springfield Road, Elland, HX5 9EN",32 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"30 Springfield Road, Elland, HX5 9EN",30 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"28 Springfield Road, Elland, HX5 9EN",28 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"26 Springfield Road, Elland, HX5 9EN",26 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"24 Springfield Road, Elland, HX5 9EN",24 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"22 Springfield Road, Elland, HX5 9EN",22 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"20 Springfield Road, Elland, HX5 9EN",20 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"18 Springfield Road, Elland, HX5 9EN",18 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"16 Springfield Road, Elland, HX5 9EN",16 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"15 Springfield Road, Elland, HX5 9EW",15 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"14 Springfield Road, Elland, HX5 9EN",14 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"13 Springfield Road, Elland, HX5 9EW",13 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"12 Springfield Road, Elland, HX5 9EN",12 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"11 Springfield Road, Elland, HX5 9EW",11 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"10 Springfield Road, Elland, HX5 9EN",10 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"9 Springfield Road, Elland, HX5 9EW",9 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"8 Springfield Road, Elland, HX5 9EN",8 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"7 Springfield Road, Elland, HX5 9EW",7 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"6 Springfield Road, Elland, HX5 9EN",6 Springfield Road,Elland,,,HX5 9EN
Elland Ward,Elland Ward,Springfield Road,"5 Springfield Road, Elland, HX5 9EW",5 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Springfield Road,"1 - 3 Springfield Road, Elland, HX5 9EW",1 - 3 Springfield Road,Elland,,,HX5 9EW
Elland Ward,Elland Ward,Oliver Meadows,"69 Oliver Meadows, Elland, HX5 9HA",69 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"67 Oliver Meadows, Elland, HX5 9HA",67 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"65 Oliver Meadows, Elland, HX5 9HA",65 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"63 Oliver Meadows, Elland, HX5 9HA",63 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"61 Oliver Meadows, Elland, HX5 9HA",61 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"59 Oliver Meadows, Elland, HX5 9HA",59 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"57 Oliver Meadows, Elland, HX5 9HA",57 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"55 Oliver Meadows, Elland, HX5 9HA",55 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"53 Oliver Meadows, Elland, HX5 9HA",53 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"52 Oliver Meadows, Elland, HX5 9HA",52 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"51 Oliver Meadows, Elland, HX5 9HA",51 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"50 Oliver Meadows, Elland, HX5 9HA",50 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"49 Oliver Meadows, Elland, HX5 9HA",49 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"48 Oliver Meadows, Elland, HX5 9HA",48 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"47 Oliver Meadows, Elland, HX5 9HA",47 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"46 Oliver Meadows, Elland, HX5 9HA",46 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"45 Oliver Meadows, Elland, HX5 9HA",45 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"44 Oliver Meadows, Elland, HX5 9HA",44 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"43 Oliver Meadows, Elland, HX5 9HA",43 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"42 Oliver Meadows, Elland, HX5 9HA",42 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"41 Oliver Meadows, Elland, HX5 9HA",41 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"40 Oliver Meadows, Elland, HX5 9HA",40 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"39 Oliver Meadows, Elland, HX5 9HA",39 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"38 Oliver Meadows, Elland, HX5 9HA",38 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"37 Oliver Meadows, Elland, HX5 9HA",37 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"36 Oliver Meadows, Elland, HX5 9HA",36 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"35 Oliver Meadows, Elland, HX5 9HA",35 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"34 Oliver Meadows, Elland, HX5 9HA",34 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"33 Oliver Meadows, Elland, HX5 9HA",33 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"32 Oliver Meadows, Elland, HX5 9HA",32 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"31 Oliver Meadows, Elland, HX5 9HA",31 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"30 Oliver Meadows, Elland, HX5 9HA",30 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"29 Oliver Meadows, Elland, HX5 9HA",29 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"28 Oliver Meadows, Elland, HX5 9HA",28 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"27 Oliver Meadows, Elland, HX5 9HA",27 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"26 Oliver Meadows, Elland, HX5 9HA",26 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"25 Oliver Meadows, Elland, HX5 9HA",25 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"24 Oliver Meadows, Elland, HX5 9HA",24 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"23 Oliver Meadows, Elland, HX5 9HA",23 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"22 Oliver Meadows, Elland, HX5 9HA",22 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"21 Oliver Meadows, Elland, HX5 9HA",21 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"20 Oliver Meadows, Elland, HX5 9HA",20 Oliver Meadows,Elland,,,HX5 9HA
Elland Ward,Elland Ward,Oliver Meadows,"19 Oliver Meadows, Elland, HX5 9HA",19 Oliver Meadows,Elland,,,HX5 9HA
